f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
7.184350716309193e-05,0.00010339399882045827,0.006920932674021077,0.012156722850554252,22,18,75,76,0
0.00012782757084882717,0.00020141342315975675,0.016136038081404753,0.023977044695970073,20,22,68,62,0
0.00018694901450470796,0.00030206430244868936,0.025878338142700824,0.038294586429480235,24,24,79,66,0
0.00030306446292364606,0.0004090964076475644,0.045084935067597025,0.056923208338286166,22,32,70,68,0
0.0004253986075305843,0.0005397590009766777,0.059802684188666334,0.07411469064838642,24,32,70,67,0
0.00045572207160284766,0.0005597337347535327,0.06877808711654289,0.08030168727427962,28,28,73,68,0
0.0004904903678294487,0.0006012892438859404,0.07278364796573977,0.08498132069803147,36,32,78,73,0
0.0004206767161379927,0.0006265338317398903,0.06552071649945894,0.0880232883302055,36,26,83,70,0
0.0003734112585893953,0.0006409871219160549,0.0672088637452932,0.09163317654263216,42,26,91,78,0
0.00034834350977372023,0.0006220198368901434,0.05949040304309039,0.09212621011187672,46,34,91,79,0
0.00032479578246517594,0.0006157339376100713,0.06002673958045531,0.08813196024277248,44,32,88,82,0
0.0003974798668003459,0.000636063853915857,0.06563117425666391,0.0920350676882598,36,26,84,73,0
0.00034740025940874767,0.0006443574656625465,0.05969356267670455,0.08964774435494531,40,24,74,70,0
0.0003817992470689829,0.0008200049426057739,0.06510577544517451,0.10588768545732043,34,24,71,68,0
0.00038335326915463756,0.0008251620250984761,0.0643398349418047,0.11481017832693777,36,30,71,59,0
0.00040422856499918,0.0008027550683520337,0.06193054625361376,0.10730828117802482,30,32,75,66,0
0.00035050491530454225,0.0007909890985751776,0.06063350596960332,0.11208362747950944,38,36,80,65,0
0.00034147927317739265,0.0007084109294596295,0.06287224469955717,0.10165127945400351,36,40,82,75,0
0.0003102204201944023,0.0006956166065385337,0.05720475772112148,0.10032697952501825,32,42,82,74,0
0.0002928199947352853,0.0008043669381090442,0.04948495598018694,0.11054255842717312,28,30,86,70,0
0.00025870508920734217,0.0007757800860329776,0.04535637344735796,0.10900987891707348,26,28,85,71,0
0.00021009487545152656,0.0008874679341378132,0.03547853297655861,0.11379683497745827,26,26,81,65,0
0.0002507139667382173,0.0010529669228209863,0.04017795246419589,0.13030476436276955,32,28,82,60,0
0.0002467873645101559,0.0009430601490864071,0.043563703609105636,0.12305280650024641,32,28,79,58,0
0.00027815302639335083,0.0009525856743095814,0.04730579519029589,0.12648487477186054,34,32,79,62,0
0.00030845337393137196,0.0008672461985087968,0.056004396098704765,0.11913051374178799,34,30,82,65,0
0.00030547544014431703,0.0007559526212387823,0.051664314825716366,0.09716482831584897,38,30,85,68,0
0.00035838474762383817,0.0006656186212794273,0.059215404339584325,0.09644833837362202,34,34,82,66,0
0.00036097106116725314,0.0006077250121275388,0.05522560343534626,0.08478846009454089,34,36,79,65,0
0.00036467020518593345,0.0006008354466054268,0.05014884076245498,0.08109521814056346,30,32,80,66,0
0.0003306693217287837,0.0005472996958724407,0.048537501069981524,0.07920595846250558,30,38,80,68,0
0.00033006615188175826,0.0005786844134171292,0.04477218935983422,0.07972670735545954,24,38,78,72,0
0.000317092996355174,0.0006328832285926635,0.049968210840880906,0.0843573930169919,28,28,76,68,0
0.00035192264607093954,0.0006782852419464085,0.056139632400285897,0.09002799234876985,30,32,71,70,0
0.00036790116431863906,0.000665985915444831,0.055104272627231964,0.08929659529309333,32,28,67,70,0
0.00034352497990496544,0.0007279822144577533,0.05221793917398527,0.08860994079478222,30,24,68,66,0
0.0003338461778648369,0.0006146516655705384,0.050935293985370556,0.08540503792488367,30,24,69,67,0
0.00027942112050176565,0.0006431188922476254,0.0484267115084407,0.08773796005069417,30,26,78,66,0
0.00027946269907917174,0.000639512826946425,0.04918618089949399,0.0870184499018154,28,26,81,67,0
0.0004240012572818729,0.0007724332496951848,0.0562239677983288,0.09252006641008031,28,32,75,70,0
0.0005344973480658978,0.0008594618416168197,0.06447446291759616,0.09681632643831978,26,24,71,66,0
0.0005911842951379281,0.0009383417283533231,0.07074340713058035,0.10503501850365564,28,22,66,70,0
0.00048725862940996297,0.0008832212998900774,0.07127820373080083,0.11434778139709838,30,26,74,62,0
