f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
9.540245794805219e-05,0.00010926279822379373,0.01292546468578809,0.01181662425635953,16,16,65,66,0
0.00013957566452571803,0.00035405925562957577,0.017501730075925568,0.027833551316807065,18,6,68,65,0
0.00024727681950395807,0.0004762919654553372,0.029606137362059894,0.038625439912795385,20,11,71,55,0
0.00024650331042763994,0.000632266209772211,0.03516564761921343,0.055943528194932965,24,18,69,52,0
0.0002500948410668526,0.0008847788233876385,0.03479773030742462,0.083773067464687,22,16,71,54,0
0.00025031847180174266,0.0008700927799980409,0.03356855765629885,0.09356227630698705,20,20,75,60,0
0.00027833099923180415,0.0012728010327015319,0.02900020721200614,0.12131643387744871,20,18,74,55,0
0.0003011815385837152,0.001336732716690487,0.032822847498077526,0.12900157294768305,16,18,72,55,0
0.00032517843635435187,0.0017628683376878893,0.03453652155924975,0.15144866705631257,20,16,74,55,0
0.00040584273359842973,0.0018869205640816623,0.04700709308998682,0.16750863816526299,20,18,72,54,0
0.0003715687389058025,0.0017157153948779988,0.04370835899900289,0.16626464352021328,18,20,72,55,0
0.00037062383024746354,0.0020395728984952443,0.04675862348310343,0.195418807621133,22,18,68,52,0
0.00042173663592754676,0.0017985414810138725,0.05575982895906074,0.18319783627690592,24,24,61,51,0
0.0003465633029671644,0.0022153102042248973,0.04769558792471677,0.19414838343994129,28,18,69,51,0
0.00046105478380444064,0.0020161885493016275,0.05882764887212854,0.1851218428008282,22,18,65,57,0
0.0004116222702490168,0.0017792496080934355,0.054524881005580166,0.1744181677158277,20,18,64,52,0
0.0004435161505710746,0.0018687986581667484,0.053965317495317876,0.19297465665134186,18,22,74,52,0
0.0004991123071500726,0.0016603627554357852,0.05943687713252933,0.18156482170067922,18,24,61,58,0
0.0004708252853231927,0.0017054280556604185,0.05753993327533742,0.19587776364063608,24,26,66,64,0
0.00047326578367086264,0.0016156108908447786,0.060397472153214005,0.18239166422408537,22,22,59,63,0
0.0004131823643365247,0.0013705519167392737,0.05535545443153063,0.16036111976297399,24,16,61,69,0
0.0004132229527706716,0.001128844468540455,0.05069018780381218,0.14132398284299982,24,22,67,71,0
0.0003521641074444589,0.0011612303880650097,0.04930334561685098,0.12721786060498053,26,20,70,65,0
0.0003692306275272902,0.0012305797776698483,0.0485828890806853,0.1338888100786891,22,20,77,82,0
0.00038801637322822906,0.0013041198578834482,0.05333845766822882,0.1432393742939673,28,18,74,75,0
0.00038467127946592,0.0016137709310367118,0.05503300816119218,0.16621271395550047,32,22,71,68,0
0.00043219222564071897,0.0015006179577335649,0.05893683783946798,0.16503717865077216,28,24,75,64,0
0.0003992195938694174,0.0016132230437887981,0.05513985390419793,0.17628325608822942,24,20,69,58,0
0.00046295160855080807,0.0013742635011790266,0.061986773002913324,0.1613981793151759,26,24,67,57,0
0.0004509575766706064,0.0011472720739931419,0.0603723900056876,0.14592822997667904,24,24,69,58,0
0.00041973212838857665,0.0013359408934809232,0.0591251862927715,0.15891428896236137,26,26,67,60,0
0.0004338657040938711,0.0011339207981996499,0.06536951799389894,0.13774223051518827,28,22,66,62,0
0.0003574253766854121,0.001395140840235262,0.056945173551399525,0.1493215638912196,28,22,67,60,0
0.0004196947174717674,0.0013451131620867266,0.06018072812587247,0.15664196878575481,28,22,63,59,0
0.0003637989055341424,0.0013593618198641277,0.05114042220127055,0.15200905524849512,28,22,74,64,0
0.00038026892457309594,0.0014049289479251376,0.050965845249698626,0.15335758178578135,32,22,73,61,0
0.000391191035354949,0.0013078148711713157,0.050428504443462814,0.13735502263905675,28,26,63,62,0
0.00033849397006912495,0.0012739546780689988,0.04849926537437271,0.13340928072564792,26,18,72,61,0
0.0003678973235922836,0.0011932293814952233,0.051801999041694136,0.12775012634073876,22,20,78,64,0
0.0005024303081538115,0.0014250765235209303,0.0618201118789616,0.14697666637623125,20,20,68,65,0
0.0005266495315913356,0.0016421889095451685,0.06331113475299406,0.16110808582979194,20,20,70,59,0
0.0006270780618439943,0.0016535806198200024,0.07469285111207144,0.15721850438292073,26,20,66,59,0
0.0005353694070710405,0.002440915452207383,0.07082805528703495,0.20466025182944114,26,16,65,49,0
0.000550677132212286,0.0021209109712865106,0.07370089324060275,0.18664259837040348,26,14,63,61,0
0.0005550258671981562,0.002191351552357685,0.076627993895421,0.19454427129115417,26,16,56,59,0
0.0004901897850821638,0.0021812047087128718,0.07288424010227296,0.20678481788799166,30,16,61,66,0
0.0004906542645029171,0.0017332171217700931,0.0685765141934281,0.1853214674339797,24,20,64,65,0
0.0004796176647037637,0.002098487490733114,0.0741473102673368,0.22402353368128045,22,20,65,61,0
0.0005769437749669515,0.00044675252326167105,0.05481863437053856,0.05035362039507054,8,14,39,49,1
0.001106978672801756,0.0007750454233187608,0.10764650912729291,0.07259933437315282,14,12,47,56,1
0.0015274062872678929,0.0011377278153294605,0.1695107706331466,0.10886548778411667,22,14,51,54,1
0.0021502544557236796,0.0012353293487187631,0.25125782075198766,0.1227988758827838,28,16,55,55,1
0.0019102870129119403,0.001211353365749406,0.2510860761692706,0.11499565873788527,26,22,67,55,1
0.0017398283837172601,0.0012145450066408316,0.2353600922291481,0.13161055701355945,30,20,69,64,1
