f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.00015693495281554192,0.0005019324000433895,0.018302300044207298,0.04397777735354792,30,16,60,51,0
0.000232251706071494,0.0009966000799926167,0.02843269088908065,0.08505449253108677,20,18,73,45,0
0.0004439460098276564,0.0014701744207384143,0.04473946831332627,0.1366755484544619,16,16,66,53,0
0.0005973940362215508,0.0018314716334965212,0.06489840663639633,0.164546726885722,26,16,69,54,0
0.0006578340484785103,0.002147189096293544,0.07771444285424568,0.2078824789506356,28,22,71,58,0
0.0007871755969739251,0.002608550645468694,0.09085296177800853,0.2423390913531534,26,16,66,52,0
0.0007431272004074686,0.0025646370524909294,0.0910574016397469,0.24675083504112916,24,20,68,53,0
0.0006774025544170011,0.002693587391357124,0.085544319027236,0.2627228059760032,22,22,69,48,0
0.0006974830279691106,0.002423930095232113,0.08166636292647657,0.25727806073437887,22,24,65,54,0
0.0005591166395638751,0.002488343417794621,0.06852764963396203,0.2538542607440214,30,22,69,54,0
0.0005559772555351272,0.002163310466326896,0.06815107164846448,0.25774783844463595,26,26,73,60,0
0.0005208323136330785,0.0020058732392571887,0.06306932495528468,0.24837883116442347,20,30,72,63,0
0.0005196259848037992,0.0018131058532217558,0.07146790654462276,0.22942743090931,30,28,75,68,0
0.0005814654665848146,0.001775348995171892,0.07402730108930074,0.21446244917111962,24,28,65,73,0
0.0005377906109644589,0.0017472722917265954,0.07618255610178055,0.1945226453273663,36,28,70,67,0
0.0005531081863054568,0.001576450367352885,0.08217396753389343,0.19703588422347296,36,26,74,65,0
0.000532546757064133,0.001570716851912496,0.07864476507757091,0.20702212526698496,38,28,76,62,0
0.0005484711498599039,0.0015396320252530757,0.08018414292788009,0.20022015325925888,36,26,80,57,0
0.0005101128042124297,0.00143082570447499,0.07724567433658501,0.19714873032051392,30,34,74,61,0
0.0005834298685172365,0.0014561765398834828,0.08250002826437995,0.1967500598814598,30,32,69,59,0
0.0006019329277603594,0.0015449105779873529,0.07850361338765008,0.20493220738073212,22,30,68,61,0
0.00059033087884249,0.0013774824566529392,0.08000013397523911,0.18507092434804817,24,32,63,64,0
0.0006309093513572171,0.0013993295488790019,0.08473151866921609,0.18221294070445643,20,28,65,67,0
0.0005616865230098045,0.0013341187667370328,0.07816700000833962,0.1659796026046346,30,26,63,64,0
0.0005226987581857232,0.0012820746099694883,0.08079922674718099,0.1587259635906583,32,26,64,65,0
0.000502530005253811,0.0013657304881684552,0.0724173375623135,0.16733678982558103,28,26,71,67,0
0.00039521689731651064,0.0014504996671174893,0.06437584908234083,0.17866415339962835,28,28,74,65,0
0.0003857322183495964,0.0014519301262529655,0.058414643296927186,0.17798134623531853,28,28,74,66,0
0.000391780093497292,0.0012859979694149182,0.05358765112528505,0.15989709539694086,28,28,67,68,0
0.0003722768121947146,0.001387578373630422,0.055637436842162324,0.1688485378824704,28,24,71,66,0
0.000390819786592108,0.001386171675868724,0.0562040221813456,0.1628146629026219,26,24,71,64,0
0.0004241299856140237,0.0013949038864573815,0.05823482883617478,0.15946319363586778,26,27,79,68,0
0.0004420632773850699,0.0015423001174649684,0.060398888883370014,0.18287673455626186,26,30,91,64,0
0.0003929430781581005,0.0014443040717843113,0.059556182647240226,0.18494984855629792,32,30,90,63,0
0.000381038078162642,0.0014488732257465894,0.058401782572038326,0.17785035890986384,34,26,90,62,0
0.00039512184675646655,0.0013712748428268914,0.05618961295799045,0.1773311264027276,30,26,89,64,0
0.0003759236493154055,0.0014853199814112593,0.05219465665463008,0.18396206021673042,34,24,83,59,0
0.0004494618578878439,0.001383740935150841,0.057799683392443325,0.16189880336239565,30,24,72,61,0
0.0004954844863270653,0.0014381028670914298,0.06606235925307445,0.16957581708777786,32,22,73,60,0
0.0005721846944435272,0.0014319260006830264,0.06883720494703395,0.16511832895536138,26,22,58,62,0
0.000540108567100025,0.0013090917800641939,0.06734608411675724,0.15154074202063786,26,28,59,60,0
0.0005623489068460364,0.001362406847277104,0.06810762013114856,0.15805920023564224,28,28,60,58,0
0.0005684174394713749,0.0016277127163578774,0.06228019563931422,0.15938339622672412,26,20,57,49,0
0.00048252013760908803,0.0019008110995087817,0.05952651118924025,0.17846979278147293,28,16,62,57,0
0.0005873365913337168,0.0020071365463050043,0.0706819745416749,0.1842648046766526,26,18,65,53,0
0.0005706575519114389,0.0020800117589374082,0.07151613845498717,0.20133327225799086,26,16,61,60,0
0.0005598275551837403,0.0017436128877482773,0.0773703467713487,0.19817875204505545,24,22,64,63,0
0.0005649537823385986,0.0016763274840742182,0.07606628284787434,0.19466700038452847,26,20,75,71,0
0.0003633747895556138,0.0006613806456013269,0.038470150702126636,0.0790052007855032,12,24,62,60,1
0.00086338087266168,0.0008576872867632321,0.0870990160511207,0.10023693220159353,14,28,55,58,1
0.0012903587115719,0.0010309074186108,0.14913753764780974,0.12247519010539765,22,24,53,59,1
0.001518998579704849,0.001131912345045201,0.1938826419783069,0.1371842139537727,26,26,58,60,1
0.0016023459144210144,0.0011229829462882516,0.20880885000170862,0.14458772434828635,32,20,60,61,1
0.001470125723364391,0.0009462535871248875,0.18228501716696827,0.13285543657527102,26,24,60,70,1
0.0011747086570390098,0.0009715812773134397,0.1409517196008467,0.13763009745365612,24,24,64,72,1
0.0009608410762622369,0.0009443906903473065,0.10950231508913529,0.13607504426863495,20,26,65,72,1
0.0007610569550305404,0.001037754046087475,0.0864711632501892,0.1362199187368024,24,22,65,75,1
0.0008722766628696097,0.0010491355355607688,0.09777238719686307,0.14122483931194696,16,24,65,65,1
0.000877789714306485,0.0009331216127522854,0.1038705803674337,0.13186928286867888,22,28,67,70,1
0.0011782230342551353,0.0010373765475869736,0.14928130899101988,0.141780604892385,20,22,63,70,1
0.0014874786726860006,0.00103305080774593,0.18320917225645603,0.14110720915627456,26,24,65,67,1
0.0013109875172906827,0.001011993483365798,0.1646618475298162,0.13764582447121404,22,26,65,67,1
0.0012175328005184618,0.0008899403406675629,0.15318539952081142,0.11891442511619836,22,24,62,64,1
0.001063928175102833,0.0007649486457150856,0.11720546481303835,0.10356478138977683,20,24,55,66,1
0.000664427961476277,0.0007438412930694105,0.07385037317263138,0.09631425246852185,18,22,63,74,1
0.0007556586219926285,0.000777527770913183,0.07876686658044005,0.100046073638508,26,32,58,77,1
0.0007543846203124434,0.0009234273790328541,0.0758811915687902,0.10895435332586466,18,38,61,71,1
0.0006098895797755421,0.0008157262222561006,0.06673849095708767,0.10647014380360748,20,34,70,76,1
0.0006356721993474353,0.000976770123832803,0.07075820598199661,0.11757854605795927,24,30,71,70,1
0.0006308156610668595,0.0008231542541651479,0.07684014294643489,0.10418456682438788,26,24,71,71,1
0.0005795877811274451,0.0009489797585821824,0.07724413413372058,0.1153678985778451,30,24,68,71,1
0.0006240832477250551,0.0009877521940490517,0.08258806081540054,0.119538142335661,30,22,68,69,1
0.0006171868734888092,0.0008766228076778244,0.08154580227758487,0.11095606167479373,24,22,67,74,1
0.0006053441106355117,0.000995153082566456,0.07851483244052058,0.1232741021177885,30,22,66,65,1
0.0006817496819038084,0.0009385480436008598,0.08850320877474534,0.11361345731322409,28,34,61,67,1
0.0007338185698148666,0.0009121585145248265,0.09649170200806251,0.11144720500601071,30,28,66,71,1
0.0007724812923659315,0.000978277195434647,0.09709461635477662,0.12117397544413584,26,24,60,71,1
0.0008551080511939638,0.0009318201424699537,0.11111869997445685,0.12033757204261257,26,24,60,79,1
0.0008578708272984664,0.0008344918420110976,0.10506654024889685,0.11045094857896412,28,22,66,69,1
0.000712488428274605,0.0008436280398418709,0.09266326737653843,0.12174311737919542,26,30,69,67,1
0.0007915144756488793,0.0008227072258337419,0.10003466321123675,0.11342497507563944,26,34,68,67,1
0.0007203651481841135,0.0009131936974733774,0.0931055964517878,0.11907397232351595,26,30,65,70,1
0.0008778142397330757,0.0009039910031841533,0.11243966528321549,0.11998187018209477,24,30,65,76,1
0.0009534545161411619,0.0009066774488102788,0.1257586144848645,0.11311440769121105,28,24,61,70,1
0.0009501060296694039,0.0009895600516111516,0.12019945704644319,0.13105169926484234,24,24,63,72,1
0.0009760504665589538,0.0009569232605687834,0.1182746327831611,0.13021598200383772,20,26,62,69,1
0.0007932723001277776,0.0009593748311705546,0.09594747741053568,0.13137933029667656,26,30,64,72,1
0.000933542028663331,0.0009010284880194056,0.0840467127256781,0.12256399566553854,18,32,62,66,1
0.0007704163399677618,0.0007666362577258494,0.0707574429607415,0.10043932931540595,18,34,64,66,1
0.0010455285455947712,0.0006956485309810119,0.0825003744161366,0.08848919586434854,12,30,50,66,1
0.0011138205017439597,0.0008842646438114456,0.1305312777625245,0.10402788158132278,17,22,45,58,1
0.0014973883895120473,0.0009403444967039519,0.16921895626031058,0.1143735979752171,18,22,52,59,1
0.0015732371304178938,0.0008924279279954961,0.18369078165953134,0.10708539032721298,22,18,49,61,1
0.0015420158176563006,0.000880919825078899,0.1713802542205435,0.10269880997797957,18,18,54,70,1
0.0009395162878642815,0.000571606067485103,0.10973469724897404,0.08327787489990296,24,24,57,77,1
0.0008084314688748769,0.0006886162708455374,0.09215030530291535,0.09843420529216552,30,26,61,73,1
3.0682503681854656e-05,0.00010596164384166006,0.00345190054665332,0.013684980359283111,24,20,88,59,2
2.7415395762198594e-05,0.00012464956379614666,0.0032846412665732995,0.015854283367077063,24,18,90,63,2
3.0001158311735174e-05,0.00012678285962261526,0.0038213373792366293,0.013824457409630158,26,20,92,64,2
4.93621973195494e-05,0.0001343328554334837,0.00603808024292229,0.014820344699439941,16,18,84,67,2
0.0001218153570485945,0.00010865775457340825,0.015622748780799294,0.011888845545494362,16,16,68,73,2
0.0002006181909266235,0.0001079397644428732,0.025233165995154645,0.011404050385736407,22,18,67,70,2
0.00025641207898516945,0.00012097956177566606,0.034015662787524915,0.013836896240577554,26,22,61,75,2
0.00036727493819941476,0.0003322353370138953,0.049995226563764886,0.031212678942473687,30,10,65,62,2
0.00046351282112088045,0.0004117760801501946,0.06115058548417511,0.04366203848206241,28,12,69,69,2
0.0005859264662198716,0.0006044165815917581,0.0723644671764685,0.0658839306285464,26,16,67,54,2
0.0007383457346641617,0.0008172338312439914,0.09390773078315141,0.07938813696534983,26,14,71,59,2
0.0008754724302055198,0.0010720854798119304,0.10980504188485153,0.09736834864135063,20,8,72,58,2
0.0008298500564467666,0.001602465854361724,0.11683741129378786,0.12164921446937764,30,12,73,58,2
0.0009111483247970324,0.0015341205132279026,0.11989051042346699,0.12091178887769154,28,12,72,55,2
0.0008313617648253589,0.0015375727341698769,0.11890564810613269,0.12297266392713659,34,12,70,51,2
0.0007553556013355705,0.0010617616809955135,0.11361561645759881,0.10442447532017295,36,18,70,59,2
0.0008164747730223867,0.0008759227334381789,0.12182688261890995,0.09133967655227103,38,24,70,63,2
0.0008798300020870961,0.000795758816826369,0.13712949062048765,0.08906129308026085,40,22,74,60,2
0.0008290655805970094,0.0008065797236232426,0.13635498435748875,0.08619955134353142,42,24,77,64,2
0.0007392556218389846,0.0006925627486666438,0.13317110890311643,0.07888602487348763,44,20,85,70,2
