f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
2.5929210764413967e-05,0.0001806107374642513,0.0037322768015364545,0.02089800374207443,30,18,89,72,0
2.9837215313314496e-05,0.00014990211155035133,0.0037607540517914893,0.016366908134739424,30,24,88,65,0
4.4759336693243215e-05,0.00018658529998690786,0.0053271331457261754,0.017436931648027572,22,14,88,63,0
0.00016859887706898252,0.0005512500797623504,0.018831495265028055,0.05013720259781355,14,11,77,50,0
0.0003076414759840227,0.0009000096936300505,0.03780208728712731,0.0786712254652827,18,18,66,48,0
0.0005029636670549983,0.0013175398821336445,0.05272090563817557,0.1181198654403597,18,14,75,53,0
0.0006593038460840883,0.0016599693436800368,0.07293569704646254,0.1507505580614285,22,20,73,60,0
0.0006168204188462138,0.0017724726605587728,0.07340186164480936,0.1692865175870298,24,14,75,57,0
0.0005910945851452454,0.002053080805916329,0.06918183050981565,0.19338980622245008,24,14,74,61,0
0.0005449525843859903,0.0018560628925761,0.07257865361068183,0.1959984853528813,30,16,76,66,0
0.0005181101143001551,0.0019341288665115394,0.07041245764559634,0.20189543596855128,26,18,77,61,0
0.0006237691051529557,0.0020014774127096934,0.07940949358349103,0.2199440591861344,26,20,73,59,0
0.0006597432244886546,0.0019160711579003515,0.08148291277441227,0.21399425016081364,24,24,64,54,0
0.0007104213889673149,0.0017275704228073222,0.07667665159816535,0.19976613948574162,22,26,63,62,0
0.0006588020539641589,0.0019314687885124415,0.07408244008301468,0.20318824211979444,24,24,68,63,0
0.0006082895467829166,0.0016278520562311458,0.07177746743355787,0.1834376939141202,26,22,73,65,0
0.0006930538667970424,0.0017141475870819608,0.08103128904067931,0.18842661316634407,24,22,77,70,0
0.0006838606046247024,0.0017708101866039801,0.08623696367500809,0.1992495226422999,24,26,76,68,0
0.0007019242657187179,0.0017325113750114212,0.09684159796016845,0.20915123139115244,34,24,71,62,0
0.0006836972105744647,0.0021713401549218457,0.10024773984936565,0.24318882179120865,36,22,74,54,0
0.0006908984642055766,0.0021349129790470462,0.10082478938506646,0.23902686076221377,32,24,68,58,0
0.0006407453611285834,0.0022895895257380957,0.09506700380933995,0.2586476165409967,32,26,65,58,0
0.0005825915595113824,0.001953161026601177,0.08550867895779737,0.24592396782595766,30,24,71,62,0
0.0006000200522014536,0.001797580363595812,0.08736376960786632,0.23503850806683665,26,30,64,64,0
0.0005734352465534005,0.0019288913851987638,0.08809538612689415,0.23795051209284562,30,26,70,57,0
0.000602145802835706,0.0021531520345032446,0.09401585816498169,0.22711767706223268,28,24,73,62,0
0.0005904926766440413,0.0022468812404542494,0.0935275800520898,0.2288107203142271,32,22,71,62,0
0.000594160108970789,0.0019551336397816014,0.08772570206359799,0.21281993948356112,26,22,68,64,0
0.0005396633413286324,0.001881649170864224,0.08044033884472009,0.21384817802723038,30,22,74,61,0
0.0006314955539767793,0.002006485233711901,0.08271335700905826,0.23467423973867202,30,28,71,63,0
0.0007146897686734242,0.002135444471740467,0.09401738078881991,0.23190783881279425,30,24,71,68,0
0.000758384498531047,0.002383855128809174,0.10362252208040429,0.23505037632748604,28,26,72,56,0
0.0008197573707068594,0.0023246989021594826,0.10651336974458275,0.24294562903000308,28,24,75,59,0
0.0007889699142833984,0.001972065025927869,0.10442554067384623,0.21466412973473073,30,24,78,58,0
0.0007383189158876451,0.0020203607917441743,0.10257258816189672,0.22104610347494139,32,18,79,60,0
0.0007361697409337133,0.0018282919766996293,0.09386999947578947,0.22680754690172467,32,22,72,66,0
0.0007745826456296289,0.001980428247039932,0.09816682496956225,0.2368261429239192,30,18,69,67,0
0.0007040063765065395,0.0022452318570961383,0.09356383319354947,0.24765565766876083,28,20,67,61,0
0.000815187840703754,0.001979428588264162,0.1020311076480345,0.24147841604436837,26,30,62,67,0
0.0008263777412681248,0.001748582674485353,0.09307276192749663,0.21498190918053567,22,24,64,72,0
0.0007539810867413747,0.0016411458822214772,0.08228224256005222,0.19145552853846637,20,24,61,67,0
0.000725407687631022,0.0017270004779207017,0.08218254543829658,0.1829786502447344,20,22,61,67,0
0.0005377504444203019,0.0016928661874539487,0.06537957718645597,0.1806926377099573,24,16,62,60,0
0.0006525274082160881,0.0018720968520909336,0.07106722418693326,0.19184514818310838,26,24,63,58,0
0.0006283206611844297,0.0019025472868983617,0.07764686738132581,0.19971657379645286,30,24,60,59,0
0.0006882662931625077,0.002019309621597744,0.08035837118603306,0.21530790169922223,30,30,61,57,0
0.0006042063247118127,0.0019446439886926206,0.07269936171174247,0.213624755894037,32,24,65,63,0
0.0005931732982657693,0.0018712434726286024,0.07747959517890242,0.2434948484701931,26,32,64,61,0
8.007111858982995e-05,0.0005211984234633803,0.009228202739649013,0.0566054057533642,20,14,79,65,1
0.0002171715703035125,0.0006911424457444887,0.02274496201736571,0.08619638687238429,14,28,61,62,1
0.0005543434947428189,0.0009242662606923706,0.06597123071733449,0.11677506041289402,12,24,58,58,1
0.0008211141836797489,0.0009027533099133379,0.09684212320161206,0.11696358494759297,18,26,55,60,1
0.0011860065868049734,0.0009176190208527063,0.13779699183921487,0.11672611436717316,24,22,56,62,1
0.0014416974269195288,0.0010112915236458418,0.16944857022287438,0.12093519344872787,30,20,54,62,1
0.0014283868486059872,0.0010273623180376897,0.16920707897517875,0.11120641850277443,30,20,60,66,1
0.0015560665134241995,0.001052487887078879,0.18068907092898706,0.11368491396680565,32,18,60,63,1
0.0013836195890601275,0.0012048344607414629,0.16770655246633848,0.12041704344486454,30,22,59,60,1
0.0012489671606642006,0.0010466677636163807,0.1546467448385943,0.1194279528176694,28,22,58,63,1
0.0010555935817064778,0.0010343728231645703,0.13277822603460987,0.1276005688224511,28,22,65,57,1
0.0009672437893209853,0.0010190794394159086,0.13004561647373591,0.12689941057822887,28,28,66,57,1
0.0009011798540953431,0.0013746916148344457,0.12172652489180427,0.1497129275880905,24,20,67,55,1
0.0010466968114211791,0.0014173905134340894,0.1277664613116963,0.1585573695067384,22,20,66,55,1
0.0011376836136655756,0.0013049623445636524,0.1399679197609821,0.1504128585298014,24,20,59,62,1
0.0011920175557870874,0.0013508720856047454,0.1409407243023032,0.15568857045246412,20,20,58,62,1
0.0013598767165956965,0.0013165390406249516,0.17213232455757216,0.1437415260673386,28,22,57,65,1
0.0012154586980503508,0.0012720169344813837,0.16350037089228447,0.15391791983933595,26,22,64,70,1
0.0013961365976180552,0.0013693916712473684,0.1988013286105748,0.16304487714899502,28,28,66,67,1
0.0014135200954384598,0.001293278390048956,0.21033121989373446,0.1607856862671938,30,28,71,70,1
0.0012043532421798725,0.0014219391179591293,0.18372089169224745,0.17132811148347063,34,20,68,63,1
