f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.000285292962520327,0.0011193287532956636,0.043571434450023656,0.1748405656922678,34,32,76,71,0
0.0002804945645807288,0.001063897592015881,0.0427828772366975,0.16889458840503274,32,32,72,76,0
0.00030423621339636513,0.0009619645334136509,0.04543072854307241,0.15780013619468422,26,34,70,73,0
0.00033753596328911,0.0014823956287762774,0.04792057565936817,0.19236932989598912,36,26,70,67,0
0.00035126107783080003,0.0014910379422929004,0.04778000482535382,0.19041383052626007,26,26,66,70,0
0.00031566346599919257,0.001539240464704657,0.046082580635213054,0.18301064396894184,32,24,72,68,0
0.0002578107005913235,0.0010962819079804167,0.03745735357251999,0.15823026861493208,28,34,79,69,0
0.00025887329146678225,0.0011343918441389963,0.039178817223370827,0.16169589087671152,36,30,79,66,0
0.0002495138480133018,0.0012446956844585958,0.03853888611379168,0.17390222034472835,36,28,77,67,0
0.00030004291374883483,0.001171390191582251,0.0416499367581389,0.16928396035914156,34,34,74,67,0
0.00028098482214502737,0.0012123055458405163,0.04325597377855295,0.17482406078741808,40,38,71,68,0
0.0002889107600787092,0.0011806030662024785,0.03997064575167497,0.1661593282208277,34,34,73,77,0
0.0005460508496260945,0.0021381947873511855,0.06870498178842435,0.3016645194812017,20,34,73,65,1
0.0003956183025445746,0.002301439202007394,0.05108835155422105,0.3467002795102748,28,36,72,69,1
0.00039770671236030947,0.0019371721789739206,0.05296902613567591,0.3018390057103904,30,34,73,69,1
0.00045981291416791604,0.0020610890300083026,0.055740771670426945,0.3205456774663256,24,34,67,68,1
0.0003984651568467368,0.0020840954519395563,0.05176740484910882,0.3221645953544136,28,30,63,65,1
0.0003918447642390754,0.001758717823418908,0.05013114970249889,0.26620079413074466,32,28,70,68,1
0.00036238045620527216,0.0015363497651145438,0.04966136084068346,0.25212198112718537,32,38,61,66,1
0.00032383219455433475,0.0015548164648689347,0.04729958542467041,0.2487340721978108,34,32,66,66,1
0.00033437388352082183,0.0014450462481833744,0.04578151500951029,0.22945142635044086,34,34,71,66,1
0.0003319713918107551,0.0014788918644233844,0.04675880139411275,0.2408865857196777,38,30,69,66,1
0.00032916344726450093,0.001406778096778713,0.04572959906435265,0.2232075473581862,36,38,77,72,1
0.00038569050851521713,0.0013156286107296506,0.05361837541592956,0.20717519028682002,38,40,69,70,1
0.0003987449530741131,0.001309558947968538,0.05734489773505258,0.21731414817521794,32,40,67,73,1
0.0004477866534187485,0.0013512101493648367,0.059966507037312385,0.21282742199488933,32,40,56,72,1
0.0004077273666990191,0.0018333700299892858,0.061540702144240775,0.2731464338537126,34,28,64,69,1
0.0004475515969831369,0.0020239183381979193,0.06036446103649326,0.2793608512500896,34,34,64,71,1
0.0005197472667165322,0.0020663065237605197,0.06547126529798794,0.31541879492446223,28,36,70,66,1
0.0005796480025047828,0.0021664978199349753,0.07275726815062981,0.31157581319178024,32,34,71,63,1
0.0005593767518234956,0.001971956110370598,0.07315001983116867,0.274578666921358,28,32,83,66,1
0.00048482958222796564,0.001915476528670216,0.0674646627258417,0.26764579519488624,32,26,80,58,1
0.0004939946326513905,0.0017794976469711415,0.06579829533869136,0.24138260728367966,28,32,74,65,1
0.0003938069720684241,0.0016957437544174259,0.05094475982411295,0.24710327119742176,24,30,73,62,1
0.000436330460306442,0.0015149676892354197,0.05216695718464826,0.22333869449558247,20,28,68,60,1
0.00040985665739181216,0.0014134886509985978,0.053867164594968604,0.22898138002530966,26,36,72,67,1
0.00032980129951799467,0.0015862243592483895,0.04901540326326299,0.25514439048729737,22,38,72,74,1
0.00032957990393591737,0.0016379711671637165,0.05225237821829337,0.25967013139372197,30,32,78,70,1
0.0003411825667173418,0.0019164795615099265,0.0538894287213357,0.2808961109414155,36,34,79,68,1
0.00039575320264533106,0.0018116689237237063,0.05213870091352491,0.2597854818797603,28,28,81,65,1
0.00047704368450685026,0.0015406478065904824,0.06248793629630925,0.21874139386089617,28,34,77,60,1
0.0005596115903576204,0.0015502802699468986,0.07334455117483646,0.22095532549726737,30,34,69,60,1
0.0006520231196049511,0.0012809075658092536,0.08180199137626089,0.20610958240946178,28,32,60,69,1
0.0006584671233420363,0.0013916152080721636,0.0812269867980598,0.22699150093812984,30,34,59,68,1
0.0005574331285860749,0.0013265295372536976,0.07200296458962795,0.2270357371795906,20,36,71,75,1
0.0004927608604258384,0.0013222142704466381,0.062257751754684613,0.2112567702850267,24,40,77,73,1
0.00035105972419922465,0.0013993243130472242,0.05111123953839141,0.2193776646798886,34,38,85,71,1
0.00044094755595934683,0.0015074078060285177,0.06046253151767596,0.2223301436616484,34,38,80,69,1
0.0004714645902871758,0.001625437958706906,0.06173726862131457,0.2332149865606828,34,34,81,65,1
0.00046225918313803487,0.001512917139175681,0.06726547890145343,0.23106284464814894,26,38,74,72,1
0.0005076343043935804,0.001607538480921046,0.07313134851252406,0.23543357669297518,38,34,68,60,1
0.00043942465201777576,0.0011079487215422677,0.05611515774533701,0.18089849083456505,22,32,62,65,1
0.0003893810059720343,0.0006940164771351049,0.04351711633318695,0.11850819401665592,18,22,57,64,1
0.00026724878628877415,0.000541185318862769,0.026845775075476842,0.08412805148729181,12,16,52,58,1
7.424910001247818e-05,0.00024220153969372647,0.005841639030543011,0.0229347601421949,18,18,68,59,1
