ch 1: '0.001354' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001687' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001688' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001688' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001358' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001694' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001695' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001690' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001690' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001695' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001358' 	 ch 2: '0.001688' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001350' 	 ch 2: '0.001687' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001686' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001690' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001688' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001690' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001357' 	 ch 2: '0.001696' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001690' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001694' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001688' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001358' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001690' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001686' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001695' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001358' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001357' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001357' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001695' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001357' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001356' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001357' 	 ch 2: '0.001692' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001354' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001353' 	 ch 2: '0.001689' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001351' 	 ch 2: '0.001693' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001352' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001355' 	 ch 2: '0.001691' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.001342' 	 ch 2: '0.001678' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '0.000628' 	 ch 2: '0.001212' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.001496' 	 ch 2: '0.000129' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002697' 	 ch 2: '-0.000509' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002783' 	 ch 2: '-0.001088' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002781' 	 ch 2: '-0.001463' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002786' 	 ch 2: '-0.001744' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002344' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002812' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002808' 	 ch 2: '-0.002366' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002814' 	 ch 2: '-0.002366' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002819' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002818' 	 ch 2: '-0.002367' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002360' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002361' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002811' 	 ch 2: '-0.002364' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002814' 	 ch 2: '-0.002364' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002367' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002367' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002816' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002363' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002817' 	 ch 2: '-0.002361' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002814' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002360' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002811' 	 ch 2: '-0.002359' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002810' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002816' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002817' 	 ch 2: '-0.002360' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002817' 	 ch 2: '-0.002360' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002361' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002364' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002815' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002814' 	 ch 2: '-0.002363' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002811' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002812' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002814' 	 ch 2: '-0.002364' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002818' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002816' 	 ch 2: '-0.002363' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002817' 	 ch 2: '-0.002361' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002817' 	 ch 2: '-0.002365' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002816' 	 ch 2: '-0.002364' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002818' 	 ch 2: '-0.002363' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002817' 	 ch 2: '-0.002364' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002814' 	 ch 2: '-0.002362' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002359' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002811' 	 ch 2: '-0.002361' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002818' 	 ch 2: '-0.002367' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002360' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
ch 1: '-0.002813' 	 ch 2: '-0.002366' 	 ch 3: '0.000000' 	 ch 4: '0.000000' 	 ch 5: '0.000000' 	 ch 6: '0.000000' 	 ch 7: '0.000000' 	 ch 8: '0.000000'
