f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.001883266429185491,0.001244996130109141,0.07740033820576177,0.16750302977719167,9,32,50,64,0
0.0013519258544001024,0.001170493400608752,0.06552217548482288,0.15548785028756776,14,26,59,66,0
0.0008248955771442144,0.0010026722205973794,0.05015722080797628,0.13629708847385885,18,30,61,66,0
0.0007692344953378707,0.0009820216063097021,0.049798978910611476,0.12667131242274812,20,30,61,59,0
0.0005924181807639414,0.000972501941405124,0.04819810078898432,0.13431197407069265,20,30,65,60,0
0.0004700949824103549,0.0009883615415228796,0.04520596505033832,0.1360954146560373,24,28,64,60,0
0.00042658919964200253,0.0011251254853320263,0.048726781367429466,0.15905059482552575,28,30,63,62,0
0.0003626814489279852,0.0011060723172245505,0.042448999212234675,0.1600834114970197,30,28,62,59,0
0.0003489440386316107,0.0011171250241204808,0.04163179235166926,0.15732878668391867,30,30,63,60,0
0.0003084418830796565,0.0010715007484953598,0.04021588195445128,0.15298598909386127,26,34,69,57,0
0.00028599123475273763,0.0009706126846431593,0.03677271792512621,0.13573657362955135,28,30,65,60,0
0.0002838478099388687,0.0009920848566413825,0.03536461423047105,0.14199678868148785,24,32,69,60,0
0.00028127684196884497,0.0008504800375815729,0.03418788809863543,0.12520086607183922,24,34,70,62,0
0.00029584849676755453,0.0008558734341867894,0.032732578839796335,0.12290575626353357,22,28,71,63,0
0.0002766443457250368,0.000959994853886002,0.03381034217249058,0.135440668621986,26,28,71,58,0
0.00028305917867674316,0.0009315949737663104,0.03342908565667164,0.12785707687791664,22,28,65,58,0
0.00029602664286726226,0.0011221842037737201,0.03494134165403178,0.13895835220950808,22,26,62,56,0
0.00028458492588505645,0.0011457748433649447,0.03555075650955443,0.14631222373312475,20,30,67,55,0
0.0002563375870794805,0.0010297063315464268,0.03314566638560179,0.1316741104648914,24,28,72,57,0
0.0002977170068635404,0.0010879295263811972,0.03555420091586721,0.12555719379833838,28,26,71,61,0
0.00025757801187326507,0.0008640861177191738,0.033279221775671865,0.11406391610048414,28,26,71,71,0
0.00028861755323729914,0.000877391387992612,0.03610537530392244,0.11561211998369411,32,26,62,74,0
0.000282166902398379,0.0008526697928693345,0.036957933104628284,0.11847190718208948,38,24,66,74,0
0.00023375914040913695,0.0008216788187479346,0.032542868061108884,0.12527944900367827,38,30,68,74,0
0.00021848788184697547,0.0009122704441606136,0.02922960953075091,0.12990069762153467,32,32,68,66,0
0.00017736736553077475,0.0008971655346484191,0.024257956569424453,0.12290977247394072,32,24,71,70,0
0.0001893687859822762,0.0008243891035985115,0.026321259508180518,0.11523712762114784,34,26,67,70,0
0.00021724060747796672,0.0009167679854780209,0.028049096447184303,0.11584411839042348,34,32,73,63,0
0.0002070469737839575,0.0007813850661418438,0.02847980731802088,0.10727616135293395,38,32,71,72,0
0.00023985496507828146,0.0007179963533999339,0.03094508927118302,0.1101761673879274,46,30,73,70,0
0.00020140051091697752,0.0007813544201037622,0.026684438120993376,0.11113524830675828,34,30,79,62,0
0.0002047101678868594,0.0007731719674234797,0.02736590129414407,0.11211381729713348,24,28,76,68,0
0.00020960800182415705,0.0007787966138140504,0.027919359519207886,0.11180287946449188,26,28,74,64,0
0.00019243879131982996,0.000787492006829215,0.027683172576896606,0.10903409220092566,36,32,75,63,0
0.0001957081316131023,0.000756481478494818,0.025444314551447956,0.1069220084308336,38,36,67,67,0
0.00019531443938389234,0.0006965473016217116,0.024129985034383756,0.10209513580785719,34,34,70,66,0
0.00018576964907059717,0.0007625370319678512,0.025376918000029253,0.1013314850777691,38,38,66,68,0
0.0001712986209934044,0.0006357842134355039,0.024146864997730035,0.08700095044545388,38,30,74,66,0
0.00017372212148710338,0.0005905332804300209,0.024490907226876052,0.07812355399277353,32,26,68,62,0
0.016912468718363893,0.0011496200102706475,0.9529475102315568,0.09265635137152088,4,10,70,64,0
0.017340418600961832,0.0011084096818447728,0.9446292286294816,0.07731838109978637,4,4,64,63,0
0.01685852985503987,0.0011499802550384375,0.9124604200791157,0.08300432266971233,4,6,52,52,0
0.0002050660664749253,0.0005875563476477389,0.0171980893936551,0.06410928027374871,14,18,66,45,0
0.0002449404330086756,0.0009089090771888904,0.025946840389981293,0.1049881983379062,20,20,69,43,0
0.0005743002775009043,0.001176493109515305,0.04378497376523276,0.136326104612246,6,24,69,52,0
0.000729111744952833,0.001316608257662312,0.05073897858321273,0.15783082100276538,8,26,74,59,0
0.0007504860141706707,0.0011430646365111197,0.05416893307909561,0.14926613037563644,8,30,75,67,0
0.0008387194682551455,0.0009435734078063083,0.05605323488931156,0.13132954443685704,10,30,66,70,0
0.0009495903860792575,0.0007886957424526588,0.12949840770737456,0.10662319818175822,30,26,67,78,1
0.0008624280048634852,0.000832118532528649,0.11727183814256645,0.10630990758332647,26,18,70,78,1
0.0009573114409303213,0.0009302961162228682,0.12460852370833625,0.11502977524919242,24,24,70,69,1
0.0009240094468887987,0.0008645764245993375,0.1195782416776654,0.10952403188068338,28,28,69,62,1
0.0008975987312460384,0.0008399670906186901,0.1309024797017542,0.1119711255599429,34,32,68,62,1
0.0009292793614243375,0.0007717057709782194,0.13824236613776222,0.10613116664772043,38,36,69,65,1
