f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.0006309726287017126,0.000936110799914002,0.044373821972458094,0.07333955315465632,14,16,47,56,0
0.0006266075839922465,0.0009204597888530601,0.043293892682408415,0.06114261760185642,16,16,47,53,0
0.0002920387251120662,0.0008538072186826035,0.023404485281015276,0.05412668427640117,16,14,52,53,0
0.0003014787794024156,0.0008574010302408984,0.024142651129494257,0.06616729126245133,16,16,55,48,0
0.0003678487967302713,0.0009828438211963598,0.024238370565650442,0.07685230435192812,12,12,54,48,0
0.0004032155381775317,0.0011237065490157,0.035320022301354066,0.0951079514373392,16,18,52,46,0
0.0005143924290568165,0.0012052115573519288,0.048259809197369705,0.10433673015445905,18,22,50,51,0
0.0004776915849199074,0.001170438645292382,0.050527207868914285,0.11241150212578266,20,20,61,53,0
0.00046076535391405846,0.0010754129741988897,0.05876012599213405,0.11441154503951355,24,26,73,63,0
0.000533622419311905,0.0010939124992605598,0.05991552453797336,0.12243487886851653,20,26,71,69,0
0.0005490044977462809,0.0011123382455383636,0.05682951324975288,0.12793232122726772,18,26,71,66,0
0.00047605862590137735,0.0009993233983284014,0.049957960818879814,0.12225521904115084,20,24,66,70,0
0.0004750060972979581,0.001020346239529061,0.05287487470375379,0.12663896896330099,22,24,60,71,0
0.0004099965764707664,0.0010889006064027907,0.05418392707769393,0.12321605777322658,26,26,65,60,0
0.00043903315589507996,0.0009327563093733957,0.057999131963708705,0.11134983708989592,26,24,62,62,0
0.00047409093024449595,0.0010081108598935088,0.0624558850381817,0.10999245226733692,22,24,65,59,0
0.00047257107939593544,0.0010994849720530214,0.061295932526198874,0.11298767673315416,26,22,64,54,0
0.00043308111119545,0.0009386849329441308,0.058584713202606935,0.10784608922581986,26,24,64,57,0
0.0003898488260885885,0.0009359052224186392,0.052939982915197054,0.10530346887472504,28,26,65,64,0
0.0003622626997804629,0.0008492136459597559,0.05256244021000366,0.09621230688768356,28,28,73,65,0
0.0003755613220309438,0.0007945539585984006,0.05205920498952953,0.08835373145451142,26,20,75,67,0
0.0004160402661001476,0.0008201162673376695,0.056450988947129854,0.08333182526628968,30,28,71,68,0
0.0004364775539862711,0.0007382369266423162,0.05818135992404172,0.08059247283984312,30,24,77,67,0
0.00042335607039832064,0.0007969494058998903,0.0577421795792031,0.08877373579117656,26,24,72,67,0
0.00041601479195613265,0.0006820654198176628,0.05769086090869056,0.08723816637051449,30,30,70,71,0
0.00037578076110047354,0.0006983014269907048,0.054628511882728374,0.0890302850542825,34,30,74,77,0
0.00035453151529028407,0.0007668665630294261,0.0486776543044643,0.09468447345484544,32,30,71,80,0
0.0003786165646267068,0.000798534965626113,0.05001083642847791,0.09402306425790029,28,28,69,78,0
0.00035193483812018895,0.0007475092355966753,0.04681623553690671,0.09269179534084143,28,28,70,78,0
0.00029977286039946827,0.0007418549548917435,0.039846092983503015,0.09166008435646297,26,26,75,79,0
0.00029996615536453475,0.0006370564302253416,0.0428218060339602,0.08816190750595891,32,30,80,75,0
0.0003004380175635415,0.0005386965689798216,0.04157404450402017,0.07989260811880874,30,22,78,81,0
0.0003009346553833445,0.0006367399398857193,0.04260499145453914,0.08277397555921186,34,24,79,73,0
0.0003199075249734602,0.0007282375198865472,0.04711814667513845,0.08622362351239933,34,30,73,62,0
0.0002914527940953828,0.0006836726481401355,0.04542623569249095,0.07626010484705795,34,22,74,65,0
0.0002784379670722871,0.0007179868891117504,0.044203561275963456,0.08099750067612865,32,28,76,63,0
0.0002979919002109264,0.0006909058984333956,0.04430915119778346,0.07512478232752576,30,22,70,64,0
0.0002748877337401318,0.0006016551278006039,0.042094598669271135,0.07344865554677299,26,26,72,60,0
0.00029062290206975416,0.0006393768380307467,0.04027439576178366,0.07765501875746673,28,24,70,64,0
0.0007566337634752236,0.0007049574469769346,0.05899784076103604,0.07528593376137319,10,20,72,58,0
0.0008132246596916197,0.0009611319650214632,0.06202583641720869,0.089843626759587,14,20,66,55,0
0.0008048920142392838,0.0010127575899901821,0.060585019875506844,0.08775127166991063,14,18,64,58,0
0.0004688825652174707,0.0011021766301266133,0.047681836613017545,0.09406613560989506,20,16,70,58,0
0.00047542726920993256,0.0012107995077660833,0.05365325443554722,0.11042925720241722,18,12,67,57,0
0.0004637797870479674,0.0012013410486076343,0.05298372024030274,0.11923944193387197,22,12,66,56,0
0.0005287985837329057,0.0013535202316609213,0.06540363072447182,0.13235937656796679,24,18,73,59,0
0.0005250418613521543,0.0015463472594320377,0.07014331051027724,0.15803726136034119,28,20,71,65,0
0.0005206119019607422,0.0015667540616260132,0.07066359515239108,0.1622016601343995,30,22,71,62,0
2.0071890148746053e-05,0.00013709568209844072,0.0033337048849404194,0.0163817096281985,28,20,87,71,1
1.97605620987477e-05,0.00010313012832375961,0.0030658156457877483,0.010120631857072801,42,10,94,71,1
1.946317634730176e-05,9.98657510592439e-05,0.002983551501872307,0.011213862903328146,36,16,97,67,1
2.1514732655770665e-05,0.00021867828627562973,0.003203933522834627,0.021192927035748203,30,14,95,69,1
2.7847465606849116e-05,0.000390979565415494,0.004113865597462679,0.038878785174672637,26,18,95,51,1
6.491378533373849e-05,0.000548979653318027,0.006511328495848922,0.060670271228556866,12,20,76,55,1
0.000425369728664201,0.0006330817666915671,0.03158815486576046,0.0682746865942262,4,26,49,54,1
0.0006682338628131386,0.0007287472064910176,0.05850129771231067,0.08539794132460671,12,24,57,53,1
0.0009419102881006079,0.000834740090940917,0.08920739431901492,0.09385541203476461,18,26,52,50,1
0.0013205115023524375,0.0009669394243164059,0.13046847020075494,0.10656872722238392,20,24,50,45,1
0.0012179390541517336,0.0010753669272804485,0.13119519832880597,0.12912993841479756,26,24,55,56,1
0.001155683778968708,0.0009216157364416549,0.13140590635797142,0.1196904379570664,28,30,51,64,1
0.0010844718297300185,0.0008074336287139268,0.12114334398197422,0.10846025968646081,28,30,57,70,1
0.0008031963297982677,0.0007663555510826119,0.09955818749114986,0.10156178810548348,32,24,63,68,1
0.0006586720798812504,0.0006276848936666574,0.0825403906975063,0.0791695040623038,26,20,62,66,1
0.0006243252222412096,0.0006765627693804681,0.07524111278077815,0.08246311342228868,26,14,67,65,1
0.0005044566370261199,0.0006590175331346301,0.06359579114966753,0.08306493443048599,32,20,68,69,1
0.0005038712988979725,0.0006036821953247879,0.0667966938066286,0.08055297789187528,28,20,66,74,1
0.0007404497060327894,0.0007137081998039818,0.10028658970126679,0.09775773277335317,22,24,63,72,1
0.0007330415068203603,0.0006600100184293646,0.09382110914156606,0.08872285700675109,22,22,64,73,1
0.000697627449866121,0.0006726123328556374,0.09923305726134601,0.09040381589517003,18,28,56,73,1
0.000543753880615181,0.0005081903067756011,0.07858227348602068,0.0734946496732169,16,30,64,71,1
0.00035864957189725216,0.0004375473354436223,0.04694527851793354,0.06566650911710209,20,30,66,69,1
0.0003414193433737446,0.0005866245214171677,0.0441651837344933,0.0771869248658131,16,20,74,59,1
0.00030017037619882865,0.0005176489792456423,0.04098975057960135,0.06905409696831578,16,18,70,63,1
0.000390271416493124,0.0006008474589748846,0.05406361951214963,0.07536916952363204,20,18,67,67,1
0.0004554580623353951,0.0005503295082323293,0.05984847799495257,0.07047617582248714,24,14,68,72,1
0.000528338325786534,0.0005718230517923655,0.07421721044738991,0.07514674974441313,32,18,65,68,1
0.0005760771127364915,0.0005751650754814809,0.07962456372422348,0.07849385451658664,26,20,72,81,1
0.0005887556500085861,0.0005124052022683199,0.07892896030295743,0.07775700216763418,30,24,72,89,1
0.0005581082454539991,0.0005406085806603622,0.07647904214311266,0.08346445467670063,28,30,77,81,1
0.0005101586274060666,0.00043350060906858904,0.06745654745931184,0.06500997276228031,28,34,73,82,1
0.0004462005655813236,0.0005453819609709987,0.061264729771367286,0.07638388858550606,32,16,70,80,1
0.00040219747046087487,0.0005936058683523613,0.054807457990527185,0.07938892425128859,26,24,63,69,1
0.0003613791091241532,0.0006069340036978585,0.05144523216065222,0.08451653902748353,28,24,64,77,1
0.00040243308176259057,0.0005856940611346007,0.05203524821261982,0.08703137729270416,28,28,62,75,1
0.0004733488343762627,0.0006121656882862727,0.057449987959298565,0.08672008218361263,28,26,59,75,1
0.00047591239409914583,0.0006126232295090782,0.05826796164616096,0.08194752021476366,22,28,66,74,1
0.00044441558268941807,0.0006164100276561824,0.05480255306412245,0.08452332371885395,26,34,68,75,1
0.0014691804064712489,0.0006689607792073113,0.10212715877783368,0.0790885158347971,8,26,59,66,1
0.0014329396014524348,0.0005943222560748585,0.08765545379493413,0.06725822822481356,6,18,61,70,1
0.0013616605719000714,0.0006556286144566327,0.07769652287759424,0.07281362536026738,4,18,54,68,1
0.0002049492431593053,0.0005846132370831541,0.02084568493084228,0.06782014632576623,28,20,70,70,1
0.0004095210183911349,0.0008460000308064205,0.03913363880541273,0.09032477489389004,26,24,65,66,1
0.0007337284518638731,0.0009906713323427276,0.08446523490375825,0.10902596341577812,20,22,65,62,1
0.0008291868679018842,0.0010897687078546417,0.102650252653722,0.12534690111309857,24,18,64,61,1
0.0009226591919504031,0.001116329274821082,0.11751781037223041,0.12891991099475866,32,20,63,58,1
0.0008447749557116298,0.0011542693584865357,0.11474924819456336,0.1266145698991343,28,18,59,60,1
4.008649133720675e-05,6.808034849064864e-05,0.004519234303202194,0.0073802515046958225,20,34,88,64,2
4.35853913557976e-05,5.5123803073484645e-05,0.005134585327283161,0.006005715341903005,25,20,91,73,2
4.559444988303624e-05,8.191339106168327e-05,0.0055819105595573335,0.007513538005131072,20,22,86,64,2
6.857334738644777e-05,0.00010088043267606747,0.006783714666078373,0.009577869147736309,20,16,72,65,2
0.00010100037207420646,0.00014428051406451065,0.009523168048258373,0.013896803115379951,24,16,69,70,2
0.00015762717711450853,0.0003257262150311203,0.01848514714088472,0.021002125514101206,22,16,66,59,2
0.00021927956032893214,0.0004608824621802698,0.02752270975171744,0.02525800403966246,22,12,70,56,2
0.00030067857058390285,0.0006883845497855397,0.034997766567379004,0.03414402796320148,16,14,60,47,2
0.0004221297860490588,0.0006965234188203534,0.04742245424472524,0.0336523707830544,20,10,56,45,2
0.0004821307701062057,0.0006689988007821702,0.05053246860569681,0.036268270077724804,22,10,62,52,2
0.0004719286429014196,0.0006026651425071626,0.046073549781456974,0.04547933736027428,24,12,62,53,2
0.0006135829462846115,0.0005861597595025748,0.06178458578391754,0.04828392465814831,14,12,65,51,2
